2977,Bitcoin,BTC,22/06/2021 23:59,33292.45476,28893.62166,31622.37709,32505.65982,58964353058.0,609181000000.0,22,6,2021
2978,Bitcoin,BTC,23/06/2021 23:59,34753.4085,31772.63236,32515.7143,33723.02898,46317108925.0,632011000000.0,23,6,2021
2979,Bitcoin,BTC,24/06/2021 23:59,35228.85261,32385.2147,33682.8004,34662.43589,33123368116.0,649644000000.0,24,6,2021
2980,Bitcoin,BTC,25/06/2021 23:59,35487.248,31350.88386,34659.1045,31637.78006,40230904226.0,592978000000.0,25,6,2021
2981,Bitcoin,BTC,26/06/2021 23:59,32637.58719,30184.50179,31594.66357,32186.27767,38585385521.0,603276000000.0,26,6,2021
2982,Bitcoin,BTC,27/06/2021 23:59,34656.12736,32071.75715,32287.52321,34649.64459,35511640894.0,649462000000.0,27,6,2021
2983,Bitcoin,BTC,28/06/2021 23:59,35219.89179,33902.07589,34679.12222,34434.33531,33892523752.0,645443000000.0,28,6,2021
2984,Bitcoin,BTC,29/06/2021 23:59,36542.11102,34252.48489,34475.5597,35867.77774,37901460044.0,672333000000.0,29,6,2021
2985,Bitcoin,BTC,30/06/2021 23:59,36074.75976,34086.15188,35908.38805,35040.83725,34059036099.0,656853000000.0,30,6,2021
2986,Bitcoin,BTC,01/07/2021 23:59,35035.98271,32883.78123,35035.98271,33572.11765,37838957079.0,629339000000.0,1,7,2021
2987,Bitcoin,BTC,02/07/2021 23:59,33939.5887,32770.68078,33549.60018,33897.04859,38728974942.0,635451000000.0,2,7,2021
2988,Bitcoin,BTC,03/07/2021 23:59,34909.2599,33402.69654,33854.42136,34668.5484,24383958643.0,649940000000.0,3,7,2021
2989,Bitcoin,BTC,04/07/2021 23:59,35937.56715,34396.47746,34665.56487,35287.77977,24924307911.0,661575000000.0,4,7,2021
2990,Bitcoin,BTC,05/07/2021 23:59,35284.34443,33213.66103,35284.34443,33746.00246,26721554282.0,632696000000.0,5,7,2021
2991,Bitcoin,BTC,06/07/2021 23:59,35038.53636,33599.91617,33723.50966,34235.19345,26501259870.0,641899000000.0,6,7,2021
2574,Dogecoin,DOGE,01/01/2021 23:59,0.00568496,0.00461528,0.00468094,0.00568496,228961514.9,726323310.7,1,1,2021
2575,Dogecoin,DOGE,02/01/2021 23:59,0.01369815,0.00558386,0.00568641,0.01061451,3421562680.0,1356280740.0,2,1,2021
2576,Dogecoin,DOGE,03/01/2021 23:59,0.01386655,0.00940941,0.01060243,0.00977052,2707003608.0,1248577459.0,3,1,2021
2577,Dogecoin,DOGE,04/01/2021 23:59,0.01142102,0.00787753,0.0097845,0.00976719,1372398979.0,1248286672.0,4,1,2021
2578,Dogecoin,DOGE,05/01/2021 23:59,0.01021856,0.00897184,0.00976688,0.0099204,687256066.7,1268003964.0,5,1,2021
2579,Dogecoin,DOGE,06/01/2021 23:59,0.01085421,0.00968492,0.00992297,0.01046514,749915516.2,1337772240.0,6,1,2021
2580,Dogecoin,DOGE,07/01/2021 23:59,0.01053197,0.00916241,0.01045376,0.00974244,520644705.6,1245523630.0,7,1,2021
2581,Dogecoin,DOGE,08/01/2021 23:59,0.01028548,0.00898616,0.0097434,0.00984637,394462163.6,1258947804.0,8,1,2021
2582,Dogecoin,DOGE,09/01/2021 23:59,0.01074016,0.00974038,0.00983273,0.01019416,485842353.1,1303561985.0,9,1,2021
2583,Dogecoin,DOGE,10/01/2021 23:59,0.01086724,0.00917681,0.01019315,0.00985959,458583518.7,1260915514.0,10,1,2021
2584,Dogecoin,DOGE,11/01/2021 23:59,0.00985798,0.00677014,0.00985798,0.00883453,637956958.1,1129945722.0,11,1,2021
2585,Dogecoin,DOGE,12/01/2021 23:59,0.00914451,0.00790427,0.0088302,0.00806287,333308456.9,1031361130.0,12,1,2021
